Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Open Access,Source,EID
"Kim, C., Xu, K., Martinelli, L., Jameson, A.","8888148400;57205685282;7102366227;57198148688;","Analysis and implementation of the gas-kinetic BGK scheme for computational gas dynamics",1997,"International Journal for Numerical Methods in Fluids","25","1",,"21","49",,13,"10.1002/(sici)1097-0363(19970715)25:1<21::aid-fld515>3.0.co;2-y","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031193718&doi=10.1002%2f%28sici%291097-0363%2819970715%2925%3a1%3c21%3a%3aaid-fld515%3e3.0.co%3b2-y&partnerID=40&md5=d8becc5306a6a03988f4dba4eb350d38",Article,"Final","",Scopus,2-s2.0-0031193718
"Belov, A., Martinelli, L., Jameson, A.","57188822842;7102366227;57198148688;","Three-dimensional unsteady incompressible flow computations using multigrid",1997,"35th Aerospace Sciences Meeting and Exhibit",,,"AIAA Paper 97-0443","","",22,6,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983212532&partnerID=40&md5=716a3c6525f5b4f00b8f3a40e375e651",Conference Paper,"Final","",Scopus,2-s2.0-84983212532
"Kim, C.A., Jameson, A., Martinelli, L., Xu, K.","8888148400;57198148688;7102366227;57205685282;","An accurate LED-BGK solver on unstructured adaptive meshes",1997,"35th Aerospace Sciences Meeting and Exhibit",,,"AIAA Paper 97-0328","","",14,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983161467&partnerID=40&md5=e504d724ca57634a3da4967530c8cf36",Conference Paper,"Final","",Scopus,2-s2.0-84983161467
"Sheffer, S.G., Jameson, A., Martinelli, L.","6506700670;57198148688;7102366227;","A multigrid method for high speed reactive flows",1997,"13th Computational Fluid Dynamics Conference",,,"AIAA-97-2106","1248","1261",,2,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983156624&partnerID=40&md5=dc123622d93df81a5eb26c1e0c960fce",Conference Paper,"Final","",Scopus,2-s2.0-84983156624
"Cowles, G., Martinelli, L.","15724380200;7102366227;","A cell-centered parallel multiblock method for viscous incompressible flows with a free surface",1997,"13th Computational Fluid Dynamics Conference",,,"AIAA-97-1865","299","313",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983134230&partnerID=40&md5=396f1f19208f5235f3431fb2483a4948",Conference Paper,"Final","",Scopus,2-s2.0-84983134230
"Jameson, A., Pierce, N.A., Martinelli, L.","57198148688;7005923261;7102366227;","Optimum aerodynamic design using the navier-stokes equations",1997,"35th Aerospace Sciences Meeting and Exhibit",,,"AIAA Paper 97-0101","","",22,70,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983130266&partnerID=40&md5=1597e4eb59b4b7b40929e007e16fefd0",Conference Paper,"Final","",Scopus,2-s2.0-84983130266
"Pierce, N.A., Giles, M.B., Jameson, A., Martinelli, L.","7005923261;55936470300;57198148688;7102366227;","Accelerating three-dimensional navier-stokes calculations",1997,"13th Computational Fluid Dynamics Conference",,,"AIAA-97-1953","676","698",,16,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983122738&partnerID=40&md5=0bf0a5c0ef3b163da070aefc32c863cc",Conference Paper,"Final","",Scopus,2-s2.0-84983122738
"Reuther, J., Alonso, J.J., Vassberg, J.C., Jameson, A., Martinelli, L.","36795986200;55456949900;6602706325;57198148688;7102366227;","An efficient multiblock method for aerodynamic analysis and design on distributed memory systems",1997,"13th Computational Fluid Dynamics Conference",,,"AIAA-97-1893","419","445",,6,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983119380&partnerID=40&md5=260f85461518b3374e2c43af482c4c77",Conference Paper,"Final","",Scopus,2-s2.0-84983119380
"Sheffer, S.G., Alonso, J.J., Martinelli, L., Jameson, A.","6506700670;55456949900;7102366227;57198148688;","Time-accurate simulation of helicopter rotor flows including aeroelastic effects",1997,"35th Aerospace Sciences Meeting and Exhibit",,,"AIAA Paper 97-0399","","",16,14,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982319182&partnerID=40&md5=a0d79294e83eabd1279ab3daeda62441",Conference Paper,"Final","",Scopus,2-s2.0-84982319182
"Sheffer, S.G., Martinelli, L., Jameson, A.","6506700670;7102366227;57198148688;","Simulation of supersonic reacting hydrocarbon flows with detailed chemistry",1997,"33rd Joint Propulsion Conference and Exhibit",,,,"","",12,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962781999&partnerID=40&md5=5601f40515dc2b28408951a6a6282d03",Conference Paper,"Final","",Scopus,2-s2.0-84962781999
"Liou, B.-H., Martinelli, L., Jameson, A.","6603813328;7102366227;57198148688;","A fully-implicit multigrid driven algorithm for time-resolved non-linear free-surface flow on unstructured grids",1996,"American Society of Mechanical Engineers, Fluids Engineering Division (Publication) FED","238",,,"349","353",,3,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0343663665&partnerID=40&md5=824a35c370734ea9f6990f83e9e4e3f8",Article,"Final","",Scopus,2-s2.0-0343663665
"Xu, K., Kim, C., Martinelli, L., Jameson, A.","57205685282;8888148400;7102366227;57198148688;","On the construction of BGK-type schemes for compressible flow simulations",1996,"34th Aerospace Sciences Meeting and Exhibit",,,,"","",18,,"10.2514/6.1996-525","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088753667&doi=10.2514%2f6.1996-525&partnerID=40&md5=9e2fa7ecf58af5fecde5d028b31efccc",Conference Paper,"Final","",Scopus,2-s2.0-85088753667
"Brown, G.L., Ratta, A.P., Anderson, R.W., Martinelli, L., Lempert, W.R., Miles, R.","7406467356;57190795849;56043684800;7102366227;57206139372;7201461116;","Fluid mechanics in a radiatively driven hypersonic wind tunnel-prediction and preliminary experiment",1996,"Advanced Measurement and Ground Testing Conference",,,"AIAA-96-2199","","",8,11,"10.2514/6.1996-2199","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983142889&doi=10.2514%2f6.1996-2199&partnerID=40&md5=191ce4cf7c65b2fc2c7d96d82835c65a",Conference Paper,"Final","",Scopus,2-s2.0-84983142889
"Jameson, A., Martinelli, L.","57198148688;7102366227;","Mesh refinement and modelling errors in flow simulation",1996,"1996 Fluid Dynamics Conference",,,,"1","26",,1,"10.2514/6.1996-2050","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959219940&doi=10.2514%2f6.1996-2050&partnerID=40&md5=da398ea7642533c8b8d57823d39212a6",Conference Paper,"Final","",Scopus,2-s2.0-84959219940
"Arad, E., Martinelli, L.","17433445400;7102366227;","Large eddy simulation of compressible flow using a parallel, multigrid driven algorithm",1996,"1996 Fluid Dynamics Conference",,,,"1","10",,13,"10.2514/6.1996-2065","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959185298&doi=10.2514%2f6.1996-2065&partnerID=40&md5=1d2e4c52f4931fffd789dfa6c6db6dac",Conference Paper,"Final","",Scopus,2-s2.0-84959185298
"Xu, K., Kim, C., Martinelli, L., Jameson, A.","57205685282;8888148400;7102366227;57198148688;","BGK-based schemes for the simulation of compressible flow",1996,"International Journal of Computational Fluid Dynamics","7","3",,"213","235",,37,"10.1080/10618569608940763","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030352516&doi=10.1080%2f10618569608940763&partnerID=40&md5=87654a6d8bd1543559ae4c01a7a3c061",Article,"Final","",Scopus,2-s2.0-0030352516
"Xu, K., Martinelli, L., Jameson, A.","57205685282;7102366227;57198148688;","Gas-kinetic finite volume methods",1995,"Lecture Notes in Physics",,"453",,"106","111",,3,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029502287&partnerID=40&md5=8f405e845ff033604a22958a384a88cb",Book,"Final","",Scopus,2-s2.0-0029502287
"Farmer, J., Martinelli, L., Cowles, G., Jameson, A.","57188663273;7102366227;15724380200;57198148688;","Fully non-linear CFD techniques for ship performance analysis and design",1995,"12th Computational Fluid Dynamics Conference",,,"AIAA-95-1690-CP","483","495",,6,"10.2514/6.1995-1690","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983109588&doi=10.2514%2f6.1995-1690&partnerID=40&md5=21e7bc4ec8842344f7ca3e4e36fcd6f1",Conference Paper,"Final","All Open Access, Green",Scopus,2-s2.0-84983109588
"Belov, A., Martinelli, L., Jameson, A.","57188822842;7102366227;57198148688;","A new implicit algorithm with multigrid for unsteady incompressible flow calculations",1995,"33rd Aerospace Sciences Meeting and Exhibit",,,"AIAA 95-0049","","",19,100,"10.2514/6.1995-49","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84963610915&doi=10.2514%2f6.1995-49&partnerID=40&md5=45b9cfe82501d068f6be7f1835819362",Conference Paper,"Final","All Open Access, Green",Scopus,2-s2.0-84963610915
"Tatsumi, S., Martinelli, L., Jameson, A.","7006629404;7102366227;57198148688;","A new high resolution scheme for compressible viscous flows with shocks",1995,"33rd Aerospace Sciences Meeting and Exhibit",,,"AIAA 95-0466","1","15",,26,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84963610742&partnerID=40&md5=b398da229e9a7b29af113d5351b04c09",Conference Paper,"Final","",Scopus,2-s2.0-84963610742
"Xu, K., Martinelli, L., Jameson, A.","57205685282;7102366227;57198148688;","Euler multigrid calculations using a gas-kinetic scheme",1995,"33rd Aerospace Sciences Meeting and Exhibit",,,"AIAA 95-0206","","",9,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84963604688&partnerID=40&md5=912386af813ca2fa51ced6886887d54a",Conference Paper,"Final","",Scopus,2-s2.0-84963604688
"Farmer, J., Martinelli, L., Jameson, A.","57188663273;7102366227;57198148688;","YACHT97: A fully viscous nonlinear free-surface analysis tool for IACC yacht design",1995,"SNAME 12th Chesapeake Sailing Yacht Symposium, CSYS 1995",,,,"157","170",,2,"10.5957/CSYS-1995-005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84881221405&doi=10.5957%2fCSYS-1995-005&partnerID=40&md5=c72c7ef675c6c33196f40c4616715077",Conference Paper,"Final","",Scopus,2-s2.0-84881221405
"Alonso, J.J., Martinelli, L., Jameson, A.","55456949900;7102366227;57198148688;","Multigrid unsteady navier-stokes calculations with aeroelastic applications",1995,"33rd Aerospace Sciences Meeting and Exhibit",,,"AIAA 95-0048","","",16,82,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-75749116130&partnerID=40&md5=3a985f8d527c2e05c13bb478cb6c5516",Conference Paper,"Final","",Scopus,2-s2.0-75749116130
"Tatsumi, S., Martinelli, L., Jameson, A.","7006629404;7102366227;57198148688;","Flux-limited schemes for the compressible Navier-Stokes equations",1995,"AIAA Journal","33","2",,"252","261",,70,"10.2514/3.12422","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029240071&doi=10.2514%2f3.12422&partnerID=40&md5=4aa6dd8d820b4da653eefb41c7c425fa",Article,"Final","All Open Access, Green",Scopus,2-s2.0-0029240071
"Xu, K., Martinelli, L., Jameson, A.","57205685282;7102366227;57198148688;","Gas-kinetic finite volume methods, flux-vector splitting, and artificial diffusion",1995,"Journal of Computational Physics","120","1",,"48","65",,121,"10.1006/jcph.1995.1148","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0003067035&doi=10.1006%2fjcph.1995.1148&partnerID=40&md5=f46d9ad4f22f70c28bad6ee80438ad1a",Article,"Final","",Scopus,2-s2.0-0003067035
"Farmer, J., Martinelli, L., Jameson, A.","57188663273;7102366227;57198148688;","Fast multigrid method for solving incompressible hydrodynamic problems with free surfaces",1994,"AIAA Journal","32","6",,"1175","1182",,115,"10.2514/3.12117","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028450395&doi=10.2514%2f3.12117&partnerID=40&md5=ed8ce23a69da37fd844b4f2fd2f492c1",Article,"Final","",Scopus,2-s2.0-0028450395
"Mavriplis, D.J., Martinelli, L.","7003924867;7102366227;","Multigrid solution of compressible turbulent flow on unstructured meshes using a two‐equation model",1994,"International Journal for Numerical Methods in Fluids","18","10",,"887","914",,33,"10.1002/fld.1650181002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028431183&doi=10.1002%2ffld.1650181002&partnerID=40&md5=3e3382ea090a890568c2da0e9ef5baf5",Article,"Final","All Open Access, Green",Scopus,2-s2.0-0028431183
"Martinelli, L., Yakhot, V.","7102366227;7003936103;","RNG-based turbulence transport approximations with applications to transonic flows",1989,"9th Computational Fluid Dynamics Conference, 1989",,,"89-1950-CP","","",,5,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964565316&partnerID=40&md5=bd4ab1bb36e6d91c09bbf25dd501e06b",Conference Paper,"Final","",Scopus,2-s2.0-84964565316
"Martinelli, L., Jameson, A., Grasso, F.","7102366227;57198148688;7007165101;","MULTIGRID METHOD FOR THE NAVIER-STOKES EQUATIONS.",1986,"AIAA Paper",,,,"","",11,27,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0022601483&partnerID=40&md5=affcc77fd85136ec97c5ac2ff8bf6039",Conference Paper,"Final","",Scopus,2-s2.0-0022601483
"Martinelli, L., Bracco, F.V., Reitz, R.D.","7102366227;56875865400;7102706791;","COMPARISONS OF COMPUTED AND MEASURED DENSE SPRAY JETS.",1984,"Progress in Astronautics and Aeronautics","95",,,"484","512",,6,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0021643521&partnerID=40&md5=0c3718f338f847e03ca9566d2c472674",Conference Paper,"Final","",Scopus,2-s2.0-0021643521
