Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Open Access,Source,EID
"Yang, F., Rallabandi, B., Stone, H.A.","57203280981;55616286600;7202564376;","Autophoresis of two adsorbing/desorbing particles in an electrolyte solution",2019,"Journal of Fluid Mechanics","865",,,"440","449",,7,"10.1017/jfm.2019.61","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061908997&doi=10.1017%2fjfm.2019.61&partnerID=40&md5=40514aa7f37a4b6fa3ede020c4ef8e07",Article,"Final","",Scopus,2-s2.0-85061908997
"Xie, Q., Zhao, A., Jeffrey, P.D., Kim, M.K., Bassler, B.L., Stone, H.A., Novick, R.P., Muir, T.W.","57192872522;56071352100;57205443601;56579334500;7003556315;7202564376;7101931029;7103048598;","Identification of a Molecular Latch that Regulates Staphylococcal Virulence",2019,"Cell Chemical Biology","26","4",,"548","558.e4",,14,"10.1016/j.chembiol.2019.01.006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064162608&doi=10.1016%2fj.chembiol.2019.01.006&partnerID=40&md5=dc1c9fecbd96b2706de8d5f38110c112",Article,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-85064162608
"Dana, A., Peng, G.G., Stone, H.A., Huppert, H.E., Ramon, G.Z.","57200100069;55905566700;7202564376;7005798848;6701602770;","Backflow from a model fracture network: An asymptotic investigation",2019,"Journal of Fluid Mechanics","864",,,"899","924",,6,"10.1017/jfm.2019.39","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061555120&doi=10.1017%2fjfm.2019.39&partnerID=40&md5=de9cb74287b7aaa253efd7e847cc0fe1",Article,"Final","",Scopus,2-s2.0-85061555120
"Gupta, A., Rallabandi, B., Stone, H.A.","56898355500;55616286600;7202564376;","Diffusiophoretic and diffusioosmotic velocities for mixtures of valence-asymmetric electrolytes",2019,"Physical Review Fluids","4","4","043702","","",,39,"10.1103/PhysRevFluids.4.043702","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065039170&doi=10.1103%2fPhysRevFluids.4.043702&partnerID=40&md5=3339b6f8ac6301a2a0d917ad43923325",Article,"Final","All Open Access, Bronze",Scopus,2-s2.0-85065039170
"Yan, J., Fei, C., Mao, S., Moreau, A., Wingreen, N.S., Košmrlj, A., Stone, H.A., Bassler, B.L.","57188581089;57204467653;57204472286;57204472253;7004658079;25823131200;7202564376;7003556315;","Mechanical instability and interfacial energy drive biofilm morphogenesis",2019,"eLife","8",,"e43920","","",,45,"10.7554/eLife.43920","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064534392&doi=10.7554%2feLife.43920&partnerID=40&md5=362b05e6ab02a7636dddc374b386aefd",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85064534392
"Magnini, M., Khodaparast, S., Matar, O.K., Stone, H.A., Thome, J.R.","56538535200;55586523500;7004362683;7202564376;7101726502;","Dynamics of long gas bubbles rising in a vertical tube in a cocurrent liquid flow",2019,"Physical Review Fluids","4","2",,"","",,14,"10.1103/PhysRevFluids.4.023601","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062417756&doi=10.1103%2fPhysRevFluids.4.023601&partnerID=40&md5=5026adc5d6958f9e12bb3e5ed162a7e3",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85062417756
"Xue, N., Khodaparast, S., Stone, H.A.","57199261946;55586523500;7202564376;","Fountain mixing in a filling box at low Reynolds numbers",2019,"Physical Review Fluids","4","2",,"","",,11,"10.1103/PhysRevFluids.4.024501","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062393687&doi=10.1103%2fPhysRevFluids.4.024501&partnerID=40&md5=9ac51eab53c889eede2dcac9462e647d",Article,"Final","",Scopus,2-s2.0-85062393687
"Mezhericher, M., Razorenov, N., Mazor, G., Ju, Y., Stone, H.A.","22981120300;57204967976;57201902836;7202809556;7202564376;","Submicron aerosols of liquid fuels: Method of production, experimental characterization and a semi-empirical model",2019,"Applied Energy","235",,,"1651","1663",,7,"10.1016/j.apenergy.2018.10.062","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058170879&doi=10.1016%2fj.apenergy.2018.10.062&partnerID=40&md5=2919ae37a0e8fca7f15ff6894a316f3f",Article,"Final","",Scopus,2-s2.0-85058170879
"Yan, J., Moreau, A., Khodaparast, S., Perazzo, A., Feng, J., Fei, C., Mao, S., Mukherjee, S., Košmrlj, A., Wingreen, N.S., Bassler, B.L., Stone, H.A.","57188581089;57204472253;55586523500;55770914700;55579817700;57204467653;57204472286;54380511000;25823131200;7004658079;7003556315;7202564376;","Correction to: Bacterial Biofilm Material Properties Enable Removal and Transfer by Capillary Peeling (Advanced Materials, (2018), 30, 46, (1804153), 10.1002/adma.201804153)",2019,"Advanced Materials","31","4","1807586","","",,1,"10.1002/adma.201807586","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060207529&doi=10.1002%2fadma.201807586&partnerID=40&md5=90efa07947d54e16c5e545814ef83f18",Erratum,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-85060207529
"Martínez-Calvo, A., Sevilla, A., Peng, G.G., Stone, H.A.","57197754877;6602619559;55905566700;7202564376;","Start-up flow in shallow deformable microchannels",2019,"Journal of Fluid Mechanics","885",,"A25","","",,17,"10.1017/jfm.2019.994","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077323366&doi=10.1017%2fjfm.2019.994&partnerID=40&md5=ecadc892a9aefba048ae1146500f275d",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85077323366
"Gupta, A., Shim, S., Issah, L., McKenzie, C., Stone, H.A.","56898355500;56206353000;57212299821;57212299334;7202564376;","Diffusion of multiple electrolytes cannot be treated independently: Model predictions with experimental validation",2019,"Soft Matter","15","48",,"9965","9973",,19,"10.1039/c9sm01780a","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076382610&doi=10.1039%2fc9sm01780a&partnerID=40&md5=414caa8609c650121afa7b7cb1dd5dc5",Article,"Final","",Scopus,2-s2.0-85076382610
"Slutzky, M., Stone, H.A., Nunes, J.K.","57212017489;7202564376;24758818900;","A quantitative study of the effect of flow on the photopolymerization of fibers",2019,"Soft Matter","15","46",,"9553","9564",,3,"10.1039/c9sm01485c","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075717225&doi=10.1039%2fc9sm01485c&partnerID=40&md5=caeb3105506fda7ace0e68360eaa5b8d",Article,"Final","",Scopus,2-s2.0-85075717225
"Motaghian, M., Shirsavar, R., Erfanifam, M., Sabouhi, M., Van Der Linden, E., Stone, H.A., Bonn, D., Habibi, M.","57211681654;24832242400;57211683692;57211678041;35563126200;7202564376;7102437783;35736996700;","Rapid Spreading of a Droplet on a Thin Soap Film",2019,"Langmuir",,,,"","",,7,"10.1021/acs.langmuir.9b02274","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074810912&doi=10.1021%2facs.langmuir.9b02274&partnerID=40&md5=ddf546fc2e7a80e1e1e278ac30266770",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85074810912
"Masoud, H., Stone, H.A.","26024271200;7202564376;","The reciprocal theorem in fluid dynamics and transport phenomena",2019,"Journal of Fluid Mechanics",,,,"","",,68,"10.1017/jfm.2019.553","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072821793&doi=10.1017%2fjfm.2019.553&partnerID=40&md5=0900378cea6f07fadbcfe1eb5f487627",Article,"Article in Press","",Scopus,2-s2.0-85072821793
"Villone, M.M., Nunes, J.K., Li, Y., Stone, H.A., Maffettone, P.L.","55188416200;24758818900;57205648669;7202564376;7004321960;","Design of an optofluidic device for the measurement of the elastic modulus of deformable particles",2019,"Proceedings of SPIE - The International Society for Optical Engineering","11060",,"110600L","","",,,"10.1117/12.2524901","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072644408&doi=10.1117%2f12.2524901&partnerID=40&md5=05474307983b9ac29536469ba9e8e14e",Conference Paper,"Final","All Open Access, Green",Scopus,2-s2.0-85072644408
"Turkoz, E., Perazzo, A., Deike, L., Stone, H.A., Arnold, C.B.","57193860293;55770914700;53979713400;7202564376;7203014096;","Deposition-on-contact regime and the effect of donor-acceptor distance during laser-induced forward transfer of viscoelastic liquids",2019,"Optical Materials Express","9","7",,"2738","2747",,5,"10.1364/OME.9.002738","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070497973&doi=10.1364%2fOME.9.002738&partnerID=40&md5=1b47108bb922728fe42e8377504592a1",Article,"Final","All Open Access, Gold",Scopus,2-s2.0-85070497973
"Pahlavan, A.A., Stone, H.A., McKinley, G.H., Juanes, R.","57201795288;7202564376;7006211729;57207541999;","Restoring universality to the pinch-off of a bubble",2019,"Proceedings of the National Academy of Sciences of the United States of America","116","28",,"13780","13784",,15,"10.1073/pnas.1819744116","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068548577&doi=10.1073%2fpnas.1819744116&partnerID=40&md5=aa3afb7ccab3e70870d8e1e229396af2",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85068548577
"Song, R., Stone, H.A., Jensen, K.H., Lee, J.","57191890502;7202564376;55200707500;57211863165;","Pressure-driven flow across a hyperelastic porous membrane",2019,"Journal of Fluid Mechanics",,,,"742","754",,6,"10.1017/jfm.2019.298","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066611371&doi=10.1017%2fjfm.2019.298&partnerID=40&md5=2b767b1ba71da3ad47e77d05bc8d4ad9",Article,"Article in Press","",Scopus,2-s2.0-85066611371
"Battat, S., Ault, J.T., Shin, S., Khodaparast, S., Stone, H.A.","57438227500;56715353400;22981300400;55586523500;7202564376;","Particle entrainment in dead-end pores by diffusiophoresis",2019,"Soft Matter","15","19",,"3879","3885",,32,"10.1039/c9sm00427k","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065901996&doi=10.1039%2fc9sm00427k&partnerID=40&md5=15c9ce815758baa011b57ac4e3cd6ac7",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85065901996
"Ault, J.T., Shin, S., Stone, H.A.","56715353400;22981300400;7202564376;","Characterization of surface-solute interactions by diffusioosmosis",2019,"Soft Matter","15","7",,"1582","1596",,21,"10.1039/c8sm01360h","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061486710&doi=10.1039%2fc8sm01360h&partnerID=40&md5=fe885aa329f59a6a0499310aa7f6b511",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85061486710
"Villone, M.M., Nunes, J.K., Li, Y., Stone, H.A., Maffettone, P.L.","55188416200;24758818900;57205648669;7202564376;7004321960;","Design of a microfluidic device for the measurement of the elastic modulus of deformable particles",2019,"Soft Matter","15","5",,"880","889",,13,"10.1039/c8sm02272k","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060950985&doi=10.1039%2fc8sm02272k&partnerID=40&md5=05da89d48a5b2f5c58b0c92f38ee0be0",Article,"Final","",Scopus,2-s2.0-85060950985
"Warren, P.B., Shin, S., Stone, H.A.","55777516700;22981300400;7202564376;","Diffusiophoresis in ionic surfactants: Effect of micelle formation",2019,"Soft Matter","15","2",,"278","288",,12,"10.1039/c8sm01472h","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059367896&doi=10.1039%2fc8sm01472h&partnerID=40&md5=46c2480d927e8c73a9508130202432bd",Article,"Final","",Scopus,2-s2.0-85059367896
"Yang, F., Khodak, A., Stone, H.A.","57203280981;55617973800;7202564376;","The effects of a horizontal magnetic field on the Rayleigh–Taylor instability",2019,"Nuclear Materials and Energy","18",,,"175","181",,6,"10.1016/j.nme.2018.12.023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059092899&doi=10.1016%2fj.nme.2018.12.023&partnerID=40&md5=d7ec3a83918f1f65550f238cd372429e",Article,"Final","All Open Access, Gold",Scopus,2-s2.0-85059092899
"Abram, C., Mezhericher, M., Beyrau, F., Stone, H.A., Ju, Y.","55365303200;22981120300;6602615863;7202564376;7202809556;","Flame synthesis of nanophosphors using sub-micron aerosols",2019,"Proceedings of the Combustion Institute","37","1",,"1231","1239",,16,"10.1016/j.proci.2018.06.040","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048985153&doi=10.1016%2fj.proci.2018.06.040&partnerID=40&md5=5b467fa5db4a3479c299def488e92a2f",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85048985153
"Khodaparast, S., Boulogne, F., Poulard, C., Stone, H.A.","55586523500;47860910800;13805475300;7202564376;","Erratum: Water-based peeling of thin hydrophobic films (Physical Review Letters (2017) 119 (154502) DOI: 10.1103/PhysRevLett.119.154502)",2018,"Physical Review Letters","121","26","269901","","",,,"10.1103/PhysRevLett.121.269901","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059253551&doi=10.1103%2fPhysRevLett.121.269901&partnerID=40&md5=be94f30d6010456b7a9ea25932f6ccb5",Erratum,"Final","All Open Access, Bronze",Scopus,2-s2.0-85059253551
"Yu, Y.E., Zhu, L., Shim, S., Eggers, J., Stone, H.A.","57193930894;36926857100;56206353000;56188064500;7202564376;","Time-dependent motion of a confined bubble in a tube: Transition between two steady states",2018,"Journal of Fluid Mechanics","857",,"R4","","",,11,"10.1017/jfm.2018.835","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055848357&doi=10.1017%2fjfm.2018.835&partnerID=40&md5=9ff144968e564b8d4c451b673075bb5d",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85055848357
"Shi, Z., Graber, Z.T., Baumgart, T., Stone, H.A., Cohen, A.E.","55468459000;55337566000;57207591080;7202564376;35810205400;","Cell Membranes Resist Flow",2018,"Cell","175","7",,"1769","1779.e13",,156,"10.1016/j.cell.2018.09.054","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058685153&doi=10.1016%2fj.cell.2018.09.054&partnerID=40&md5=12e33f40d0dbcd693a77d47fea72b78f",Article,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-85058685153
"Rallabandi, B., Oppenheimer, N., Ben Zion, M.Y., Stone, H.A.","55616286600;26658552700;57203942052;7202564376;","Membrane-induced hydroelastic migration of a particle surfing its own wave",2018,"Nature Physics","14","12",,"1211","1215",,35,"10.1038/s41567-018-0272-z","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053696935&doi=10.1038%2fs41567-018-0272-z&partnerID=40&md5=32804ea60036d7117d60315e3aaa0df9",Article,"Final","",Scopus,2-s2.0-85053696935
"Turkoz, E., Morales, M., Kang, S., Perazzo, A., Stone, H.A., Molpeceres, C., Arnold, C.B.","57193860293;56230793200;55603309200;55770914700;7202564376;6602622565;7203014096;","Laser-induced forward transfer from healing silver paste films",2018,"Applied Physics Letters","113","22","221601","","",,9,"10.1063/1.5060717","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057457967&doi=10.1063%2f1.5060717&partnerID=40&md5=30c3602c975850f58c533729eff59511",Article,"Final","",Scopus,2-s2.0-85057457967
"Yan, J., Moreau, A., Khodaparast, S., Perazzo, A., Feng, J., Fei, C., Mao, S., Mukherjee, S., Košmrlj, A., Wingreen, N.S., Bassler, B.L., Stone, H.A.","57188581089;57204472253;55586523500;55770914700;55579817700;57204467653;57204472286;54380511000;25823131200;7004658079;7003556315;7202564376;","Bacterial Biofilm Material Properties Enable Removal and Transfer by Capillary Peeling",2018,"Advanced Materials","30","46","1804153","","",,42,"10.1002/adma.201804153","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055696203&doi=10.1002%2fadma.201804153&partnerID=40&md5=c35faba16a4aafddd3594b37837f93f6",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85055696203
"Ault, J.T., Shin, S., Stone, H.A.","56715353400;22981300400;7202564376;","Diffusiophoresis in narrow channel flows",2018,"Journal of Fluid Mechanics","854",,,"420","448",,35,"10.1017/jfm.2018.618","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053147868&doi=10.1017%2fjfm.2018.618&partnerID=40&md5=62c2502fe086b55f073e93ff95de4ba9",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85053147868
"Santa Chalarca, C.F., Letteri, R.A., Perazzo, A., Stone, H.A., Emrick, T.","57191865388;55660287300;55770914700;7202564376;6701512815;","Building Supracolloidal Fibers from Zwitterion-Stabilized Adhesive Emulsions",2018,"Advanced Functional Materials","28","45","1804325","","",,11,"10.1002/adfm.201804325","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053547888&doi=10.1002%2fadfm.201804325&partnerID=40&md5=540ec4816b75db21920009e0531bd770",Article,"Final","",Scopus,2-s2.0-85053547888
"Lee, S.Y., Kim, H., Kim, S.-H., Stone, H.A.","55881869300;36598531100;8906177700;7202564376;","Uniform Coating of Self-Assembled Noniridescent Colloidal Nanostructures using the Marangoni Effect and Polymers",2018,"Physical Review Applied","10","5","054003","","",,11,"10.1103/PhysRevApplied.10.054003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056302863&doi=10.1103%2fPhysRevApplied.10.054003&partnerID=40&md5=ad44ae126815feb1907a076fec9407f1",Article,"Final","",Scopus,2-s2.0-85056302863
"Yang, F., Shin, S., Stone, H.A.","57203280981;22981300400;7202564376;","Diffusiophoresis of a charged drop",2018,"Journal of Fluid Mechanics","852",,,"37","59",,33,"10.1017/jfm.2018.531","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051121113&doi=10.1017%2fjfm.2018.531&partnerID=40&md5=a979998f094c2e73602a793618dd7179",Article,"Final","",Scopus,2-s2.0-85051121113
"Gupta, A., Stone, H.A.","56898355500;7202564376;","Electrical Double Layers: Effects of Asymmetry in Electrolyte Valence on Steric Effects, Dielectric Decrement, and Ion-Ion Correlations",2018,"Langmuir","34","40",,"11971","11985",,42,"10.1021/acs.langmuir.8b02064","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054151198&doi=10.1021%2facs.langmuir.8b02064&partnerID=40&md5=a6344c4903c465a9d70ed42d115396a5",Article,"Final","",Scopus,2-s2.0-85054151198
"Chen, C.V.H.-H., Liu, Y., Stone, H.A., Prud'Homme, R.K.","56650492300;57193744550;7202564376;7103032904;","Visualization of Surfactant Dynamics to and along Oil-Water Interfaces Using Solvatochromic Fluorescent Surfactants",2018,"Langmuir","34","36",,"10512","10522",,8,"10.1021/acs.langmuir.8b01740","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052295694&doi=10.1021%2facs.langmuir.8b01740&partnerID=40&md5=5cbf6a2120b4b8888f4eab7b379ad71a",Article,"Final","",Scopus,2-s2.0-85052295694
"Kim, H., Stone, H.A.","36598531100;7202564376;","Direct measurement of selective evaporation of binary mixture droplets by dissolving materials",2018,"Journal of Fluid Mechanics","850",,,"769","783",,33,"10.1017/jfm.2018.472","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049876138&doi=10.1017%2fjfm.2018.472&partnerID=40&md5=88923987aef0002c58788f577559f1c6",Article,"Final","",Scopus,2-s2.0-85049876138
"Beroz, F., Yan, J., Meir, Y., Sabass, B., Stone, H.A., Bassler, B.L., Wingreen, N.S.","57195032270;57188581089;7003765101;23111484400;7202564376;7003556315;7004658079;","Verticalization of bacterial biofilms",2018,"Nature Physics","14","9",,"954","960",,63,"10.1038/s41567-018-0170-4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048698078&doi=10.1038%2fs41567-018-0170-4&partnerID=40&md5=709458e8b06aa0bcd95234a52136ed30",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85048698078
"Zhu, L., Stone, H.A.","36926857100;7202564376;","Rotation of a low-Reynolds-number watermill: Theory and simulations",2018,"Journal of Fluid Mechanics","849",,,"57","75",,2,"10.1017/jfm.2018.416","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048779241&doi=10.1017%2fjfm.2018.416&partnerID=40&md5=a49d9746d3119b523f5c7bd78fe16106",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85048779241
"Mezhericher, M., Nunes, J.K., Guzowski, J.J., Stone, H.A.","22981120300;24758818900;23972784000;7202564376;","Aerosol-assisted synthesis of submicron particles at room temperature using ultra-fine liquid atomization",2018,"Chemical Engineering Journal","346",,,"606","620",,21,"10.1016/j.cej.2018.04.054","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045645029&doi=10.1016%2fj.cej.2018.04.054&partnerID=40&md5=dafe3abc2b21a6e176f74cdfbbf0fd3b",Article,"Final","",Scopus,2-s2.0-85045645029
"Lai, C.-Y., Rallabandi, B., Perazzo, A., Zheng, Z., Smiddy, S.E., Stone, H.A.","35205680400;55616286600;55770914700;56428277900;57204200899;7202564376;","Foam-driven fracture",2018,"Proceedings of the National Academy of Sciences of the United States of America","115","32",,"8082","8086",,13,"10.1073/pnas.1808068115","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054929492&doi=10.1073%2fpnas.1808068115&partnerID=40&md5=25309eb51fa227e123195a3d90ffbe7a",Article,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-85054929492
"Oettinger, D., Ault, J.T., Stone, H.A., Haller, G.","6508257956;56715353400;7202564376;7005248620;","Invisible Anchors Trap Particles in Branching Junctions",2018,"Physical Review Letters","121","5","054502","","",,14,"10.1103/PhysRevLett.121.054502","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051477335&doi=10.1103%2fPhysRevLett.121.054502&partnerID=40&md5=f2dc062b36b551fbcf58581bca0898c4",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85051477335
"Daddi-Moussa-Ider, A., Rallabandi, B., Gekle, S., Stone, H.A.","56711330800;55616286600;14421118000;7202564376;","Reciprocal theorem for the prediction of the normal force induced on a particle translating parallel to an elastic membrane",2018,"Physical Review Fluids","3","8","084101","","",,19,"10.1103/PhysRevFluids.3.084101","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052973351&doi=10.1103%2fPhysRevFluids.3.084101&partnerID=40&md5=4f8b7b49741abc8260ca24f2b9b2735e",Article,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-85052973351
"Grosskopf, A.K., Truby, R.L., Kim, H., Perazzo, A., Lewis, J.A., Stone, H.A.","56566509400;53864401900;36598531100;55770914700;35553776700;7202564376;","Viscoplastic Matrix Materials for Embedded 3D Printing",2018,"ACS Applied Materials and Interfaces","10","27",,"23353","23361",,130,"10.1021/acsami.7b19818","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049869980&doi=10.1021%2facsami.7b19818&partnerID=40&md5=6bf838114683b6f919593459bd6e169b",Article,"Final","",Scopus,2-s2.0-85049869980
"Rafat, M., Stone, H.A., Auguste, D.T., Dabagh, M., Randles, A., Heller, M., Rabinov, J.D.","24367122800;7202564376;6506069488;16642052800;55597128500;37009564400;6701630418;","Impact of diversity of morphological characteristics and Reynolds number on local hemodynamics in basilar aneurysms",2018,"AIChE Journal","64","7",,"2792","2802",,1,"10.1002/aic.16091","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041593795&doi=10.1002%2faic.16091&partnerID=40&md5=add08c4af2d8ab4c1bb598d036f362a2",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85041593795
"Kong, T., Stone, H.A., Wang, L., Shum, H.C.","26867917800;7202564376;35235288500;57016366300;","Dynamic regimes of electrified liquid filaments",2018,"Proceedings of the National Academy of Sciences of the United States of America","115","24",,"6159","6164",,21,"10.1073/pnas.1801053115","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048556651&doi=10.1073%2fpnas.1801053115&partnerID=40&md5=9a2491636bf082be6fbbdd799c2900ab",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85048556651
"Thutupalli, S., Geyer, D., Singh, R., Adhikari, R., Stone, H.A.","36968295400;57202155169;57192157617;35893122300;7202564376;","Flow-induced phase separation of active particles is controlled by boundary conditions",2018,"Proceedings of the National Academy of Sciences of the United States of America","115","21",,"5403","5408",,58,"10.1073/pnas.1718807115","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047326004&doi=10.1073%2fpnas.1718807115&partnerID=40&md5=a6bdefaf4cf52f66ba729120c56e13bb",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85047326004
"Kannan, A., Yang, Z., Kim, M.K., Stone, H.A., Siryaporn, A.","57196777275;57192109140;56579334500;7202564376;23969149100;","Dynamic switching enables efficient bacterial colonization in flow",2018,"Proceedings of the National Academy of Sciences of the United States of America","115","21",,"5438","5443",,13,"10.1073/pnas.1718813115","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047322447&doi=10.1073%2fpnas.1718813115&partnerID=40&md5=bad9843b43b34231d98b5f201cd04e12",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85047322447
"Turkoz, E., Perazzo, A., Arnold, C.B., Stone, H.A.","57193860293;55770914700;7203014096;7202564376;","Salt type and concentration affect the viscoelasticity of polyelectrolyte solutions",2018,"Applied Physics Letters","112","20","203701","","",,25,"10.1063/1.5026573","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047126380&doi=10.1063%2f1.5026573&partnerID=40&md5=9a2f26e1c73d2df3b3311f53213e0b00",Article,"Final","",Scopus,2-s2.0-85047126380
"Rabbani, H.S., Or, D., Liu, Y., Lai, C.-Y., Lu, N.B., Datta, S.S., Stone, H.A., Shokri, N.","57188632009;57204340741;57193744550;35205680400;57201996127;23004344900;7202564376;24554236300;","Suppressing viscous fingering in structured porous media",2018,"Proceedings of the National Academy of Sciences of the United States of America","115","19",,"4833","4838",,88,"10.1073/pnas.1800729115","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046629783&doi=10.1073%2fpnas.1800729115&partnerID=40&md5=1eba393c02de21c9c95262caa645337b",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85046629783
"Yu, Y.E., Khodaparast, S., Stone, H.A.","57193930894;55586523500;7202564376;","Separation of particles by size from a suspension using the motion of a confined bubble",2018,"Applied Physics Letters","112","18","181604","","",,17,"10.1063/1.5023341","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046697718&doi=10.1063%2f1.5023341&partnerID=40&md5=401f84202a68082bdb6c311d5ec72c25",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85046697718
"Christov, I.C., Cognet, V., Shidhore, T.C., Stone, H.A.","23007883200;57202893031;57200339670;7202564376;","Flow rate-pressure drop relation for deformable shallow microfluidic channels",2018,"Journal of Fluid Mechanics","841",,,"267","286",,58,"10.1017/jfm.2018.30","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046709014&doi=10.1017%2fjfm.2018.30&partnerID=40&md5=a5a17e94b845595fc86a24c7a7f6a126",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85046709014
"Shin, S., Warren, P.B., Stone, H.A.","22981300400;55777516700;7202564376;","Cleaning by Surfactant Gradients: Particulate Removal from Porous Materials and the Significance of Rinsing in Laundry Detergency",2018,"Physical Review Applied","9","3","034012","","",,49,"10.1103/PhysRevApplied.9.034012","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044117472&doi=10.1103%2fPhysRevApplied.9.034012&partnerID=40&md5=b4cfa2f14f18d5d0569615385e0b595f",Article,"Final","All Open Access, Bronze",Scopus,2-s2.0-85044117472
"Zheng, Z., Fontelos, M.A., Shin, S., Dallaston, M.C., Tseluiko, D., Kalliadasis, S., Stone, H.A.","56428277900;24075676800;22981300400;36476984400;14008233300;7004356395;7202564376;","Healing capillary films",2018,"Journal of Fluid Mechanics","838",,,"404","434",,18,"10.1017/jfm.2017.777","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040797421&doi=10.1017%2fjfm.2017.777&partnerID=40&md5=091c6be7f1eec6a07e5a2ac8e79b9e32",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85040797421
