Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Open Access,Source,EID
"Dawson, S.T.M., Floryan, D.C., Rowley, C.W., Hemati, M.S.","56376107100;55516603300;35515725200;55801550200;","Lift enhancement of high angle of attack airfoils using periodic pitching",2016,"54th AIAA Aerospace Sciences Meeting","0",,,"","",,1,"10.2514/6.2016-2069","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85007425831&doi=10.2514%2f6.2016-2069&partnerID=40&md5=17ce01bb7ec167367056f9f468d46e00",Conference Paper,"Final","",Scopus,2-s2.0-85007425831
"Williams, M.O., Rowley, C.W., Kevrekidis, I.G.","35079770700;35515725200;35479930600;","A kernel-based method for data-driven Koopman spectral analysis",2015,"Journal of Computational Dynamics","2","2",,"247","265",,141,"10.3934/jcd.2015005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018029552&doi=10.3934%2fjcd.2015005&partnerID=40&md5=1e5fa7b67a90e1dde6ab5014d6f92c43",Article,"Final","All Open Access, Gold",Scopus,2-s2.0-85018029552
"Williams, M.O., Kevrekidis, I.G., Rowley, C.W.","35079770700;35479930600;35515725200;","A Data–Driven Approximation of the Koopman Operator: Extending Dynamic Mode Decomposition",2015,"Journal of Nonlinear Science","25","6",,"1307","1346",,799,"10.1007/s00332-015-9258-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84945465279&doi=10.1007%2fs00332-015-9258-5&partnerID=40&md5=703b68e6ef70ee1dca2a9aa02688f02e",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84945465279
"Williams, M.O., Rypina, I.I., Rowley, C.W.","35079770700;8260750100;35515725200;","Identifying finite-time coherent sets from limited quantities of Lagrangian data",2015,"Chaos","25","8","087408","","",,25,"10.1063/1.4927424","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84938125310&doi=10.1063%2f1.4927424&partnerID=40&md5=c08601a03e1dc82d7be84fe0cf5ae7f2",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84938125310
"Chen, K.K., Rowley, C.W., Stone, H.A.","56160368200;35515725200;7202564376;","Vortex dynamics in a pipe T-junction: Recirculation and sensitivity",2015,"Physics of Fluids","27","3","034107","","",,33,"10.1063/1.4916343","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84926220613&doi=10.1063%2f1.4916343&partnerID=40&md5=bbaa5f1dcbfec0a96a94bb2f3a3296af",Article,"Final","",Scopus,2-s2.0-84926220613
"Kaye, S.M., Abrams, T., Ahn, J.-W., Allain, J.P., Andre, R., Andruczyk, D., Barchfeld, R., Battaglia, D., Bhattacharjee, A., Bedoya, F., Bell, R.E., Belova, E., Berkery, J., Berry, L., Bertelli, N., Beiersdorfer, P., Bialek, J., Bilato, R., Boedo, J., Bonoli, P., Boozer, A., Bortolon, A., Boyer, M.D., Boyle, D., Brennan, D., Breslau, J., Brooks, J., Buttery, R., Capece, A., Canik, J., Chang, C.S., Crocker, N., Darrow, D., Davis, W., Delgado-Aparicio, L., Diallo, A., D'Ippolito, D., Domier, C., Ebrahimi, F., Ethier, S., Evans, T., Ferraro, N., Ferron, J., Finkenthal, M., Fonck, R., Fredrickson, E., Fu, G.Y., Gates, D., Gerhardt, S., Glasser, A., Gorelenkov, N., Gorelenkova, M., Goumiri, I., Gray, T., Green, D., Guttenfelder, W., Harvey, R., Hassanein, A., Heidbrink, W., Hirooka, Y., Hooper, E.B., Hosea, J., Humphreys, D., Jaeger, E.F., Jarboe, T., Jardin, S., Jaworski, M.A., Kaita, R., Kessel, C., Kim, K., Koel, B., Kolemen, E., Kramer, G., Ku, S., Kubota, S., Lahaye, R.J., Lao, L., Leblanc, B.P., Levinton, F., Liu, D., Lore, J., Lucia, M., Jr, N.L., Maingi, R., Majeski, R., Mansfield, D., Maqueda, R., McKee, G., Medley, S., Meier, E., Menard, J., Mueller, D., Munsat, T., Muscatello, C., Myra, J., Nelson, B., Nichols, J., Ono, M., Osborne, T., Park, J.-K., Peebles, W., Perkins, R., Phillips, C., Podesta, M., Poli, F., Raman, R., Ren, Y., Roszell, J., Rowley, C., Russell, D., Ruzic, D., Ryan, P., Sabbagh, S.A., Schuster, E., Scotti, F., Sechrest, Y., Shaing, K., Sizyuk, T., Sizyuk, V., Skinner, C., Smith, D., Snyder, P., Solomon, W., Sovenic, C., Soukhanovskii, V., Startsev, E., Stotler, D., Stratton, B., Stutman, D., Taylor, C., Taylor, G., Tritz, K., Walker, M., Wang, W., Wang, Z., White, R., Wilson, J.R., Wirth, B., Wright, J., Yuan, X., Yuh, H., Zakharov, L., Zweben, S.J.","7201931644;54381520200;24337223400;7102990245;7102736425;8537576100;37121577100;14053536000;56556042400;56310367200;7404520506;7006175699;12344649500;7102192775;9249760000;7006287235;7005917375;6602715761;7006374812;22033558700;57210222418;10046339900;53983795100;51461035000;7103174809;6701723572;7402788888;7006198692;6602279723;34972802600;57219497484;6603603737;7005152297;56286447000;6507885898;22978871000;7004011751;7006554258;7006272068;7006948674;7401454013;21740648000;7005599085;7007183215;7005006972;7006799673;7202722416;7101852279;7005743960;22975124300;7004622267;6507418053;36924927800;7202788033;7404386232;6506113863;8535353900;7102373231;7005965941;55767965500;7004925698;22967475100;7103124579;7005521707;7004589528;7006957621;55031757100;7006025403;7005169430;53868939400;35556864000;9278048500;35332469800;7006331061;7202382966;57215731715;7005681889;7006074201;7004222420;55555439700;25923408800;36673416400;56974347300;57204281566;35356029400;7004818649;16236785900;35350555300;7005088185;23485972800;7202388741;7202616563;7005889673;24824869200;7004139188;7402428186;56225171300;56144605100;7102366852;24759204100;7005354897;36445037000;57203798415;8971625400;35325044200;57203060899;13907234400;36859691600;35515725200;57198966664;7006106746;7402922192;7003296193;15923578100;16242497900;36638516500;7007036215;6504747621;57205004421;7201765055;57208464494;57203071099;7006905369;16025422100;7003280423;6701487973;7003387585;7006849275;7003635846;35075222200;56567233300;6603231731;7403866364;57202731541;7410040571;8049181300;57202528890;7006861741;56768536300;55762996300;14011767400;7101825481;7006473418;","An overview of recent physics results from NSTX",2015,"Nuclear Fusion","55","10","104002","","",,27,"10.1088/0029-5515/55/10/104002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84947983349&doi=10.1088%2f0029-5515%2f55%2f10%2f104002&partnerID=40&md5=8514850d3f243ff85d8af386b24ca83f",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84947983349
"Williams, M.O., Rowley, C.W., Mezić, I., Kevrekidis, I.G.","35079770700;35515725200;7004805028;35479930600;","Data fusion via intrinsic dynamic variables: An application of data-driven Koopman spectral analysis",2015,"EPL","109","4","40007","","",,35,"10.1209/0295-5075/109/40007","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84924873555&doi=10.1209%2f0295-5075%2f109%2f40007&partnerID=40&md5=df0415c7a90f7a86b9428f2daab5cf53",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84924873555
"Dawson, S.T.M., Schiavone, N.K., Rowley, C.W., Williams, D.R.","56376107100;57523487700;35515725200;55574201555;","A data-driven modeling framework for predicting forces and pressures on a rapidly pitching airfoil",2015,"45th AIAA Fluid Dynamics Conference",,,,"","",14,20,"10.2514/6.2015-2767","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087238440&doi=10.2514%2f6.2015-2767&partnerID=40&md5=20a16a10a3745ec644524ddf7896853d",Conference Paper,"Final","",Scopus,2-s2.0-85087238440
"Carlson, H.A., Verberg, R., Hemati, M.S., Rowley, C.W.","7102478784;8971406400;55801550200;35515725200;","A flight simulator for agile fighter aircraft and nonlinear aerodynamics",2015,"53rd AIAA Aerospace Sciences Meeting",,,"AIAA 2015-1506","","",22,12,"10.2514/6.2015-1506","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982994178&doi=10.2514%2f6.2015-1506&partnerID=40&md5=2ea111fb9ebeba996217322a85625390",Conference Paper,"Final","",Scopus,2-s2.0-84982994178
"Hemati, M.S., Dawson, S.T.M., Rowley, C.W.","55801550200;56376107100;35515725200;","Unsteady aerodynamic response modeling: A parameter-varying approach",2015,"53rd AIAA Aerospace Sciences Meeting",,,"AIAA 2015-1069","","",14,2,"10.2514/6.2015-1069","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84980343488&doi=10.2514%2f6.2015-1069&partnerID=40&md5=0268e4329863ff9182b41cae31312061",Conference Paper,"Final","",Scopus,2-s2.0-84980343488
"Luchtenburg, D.M., Rowley, C.W., Lohry, M.W., Martinelli, L., Stengel, R.F.","25222092900;35515725200;36676515700;7102366227;35587424600;","Unsteady high-angle-of-attack aerodynamic models of a generic jet transport",2015,"Journal of Aircraft","52","3",,"890","895",,27,"10.2514/1.C032976","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964836297&doi=10.2514%2f1.C032976&partnerID=40&md5=7297bd82129a10e979f7807f5a733a54",Article,"Final","",Scopus,2-s2.0-84964836297
"DeGennaro, A.M., Rowley, C.W., Martinelli, L.","55543486900;35515725200;7102366227;","Uncertainty quantification for airfoil icing using polynomial chaos expansions",2015,"Journal of Aircraft","52","5",,"1404","1411",,26,"10.2514/1.C032698","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84943229636&doi=10.2514%2f1.C032698&partnerID=40&md5=63b63c708bb80884236675c0107c1cad",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84943229636
"Chen, K.K., Rowley, C.W.","56160368200;35515725200;","Heuristics for effective actuator and sensor placement in feedback flow control",2015,"Notes on Numerical Fluid Mechanics and Multidisciplinary Design","127",,,"115","129",,2,"10.1007/978-3-319-11967-0_8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84921889935&doi=10.1007%2f978-3-319-11967-0_8&partnerID=40&md5=69937f4cfd1f3d8bb81ba06d8ababad6",Article,"Final","",Scopus,2-s2.0-84921889935
"Tu, J.H., Rowley, C.W., Luchtenburg, D.M., Brunton, S.L., Kutz, J.N.","55194693700;35515725200;25222092900;36024889600;7006290957;","On dynamic mode decomposition: Theory and applications",2014,"Journal of Computational Dynamics","1","2",,"391","421",,842,"10.3934/jcd.2014.1.391","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85009209557&doi=10.3934%2fjcd.2014.1.391&partnerID=40&md5=1f6dd5cd6050354cb3d957dbf1cf61aa",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85009209557
"Hemati, M.S., Williams, M.O., Rowley, C.W.","55801550200;35079770700;35515725200;","Dynamic mode decomposition for large and streaming datasets",2014,"Physics of Fluids","26","11","111701","","",,169,"10.1063/1.4901016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84909968774&doi=10.1063%2f1.4901016&partnerID=40&md5=dbd998f182005dfddc4706dd67e7d276",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84909968774
"Brunton, S.L., Dawson, S.T.M., Rowley, C.W.","36024889600;56376107100;35515725200;","State-space model identification and feedback control of unsteady aerodynamic forces",2014,"Journal of Fluids and Structures","50",,,"253","270",,57,"10.1016/j.jfluidstructs.2014.06.026","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907618324&doi=10.1016%2fj.jfluidstructs.2014.06.026&partnerID=40&md5=6c4d53b6750ca0cbee978069bd9e87ef",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84907618324
"Luchtenburg, D.M., Brunton, S.L., Rowley, C.W.","25222092900;36024889600;35515725200;","Long-time uncertainty propagation using generalized polynomial chaos and flow map composition",2014,"Journal of Computational Physics","274",,,"783","802",,24,"10.1016/j.jcp.2014.06.029","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904128286&doi=10.1016%2fj.jcp.2014.06.029&partnerID=40&md5=9054f6c28e5273b8db26500aba308f05",Article,"Final","",Scopus,2-s2.0-84904128286
"Tu, J.H., Rowley, C.W., Kutz, J.N., Shang, J.K.","55194693700;35515725200;7006290957;55920465300;","Spectral analysis of fluid flows using sub-Nyquist-rate PIV data",2014,"Experiments in Fluids","55","9",,"1","13",,75,"10.1007/s00348-014-1805-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906799453&doi=10.1007%2fs00348-014-1805-6&partnerID=40&md5=493723c6fb28a9b5318f9cfabc555697",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84906799453
"Polidori, D., Rowley, C.","39561557800;35515725200;","Optimal back-extrapolation method for estimating plasma volume in humans using the indocyanine green dilution method",2014,"Theoretical Biology and Medical Modelling","11","1","33","","",,8,"10.1186/1742-4682-11-33","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904517986&doi=10.1186%2f1742-4682-11-33&partnerID=40&md5=87a9a3888ca2e3d86502b097d97daa10",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-84904517986
"Hanson, R.E., Bade, K.M., Belson, B.A., Lavoie, P., Naguib, A.M., Rowley, C.W.","57188624498;6602986417;36929991900;9243690200;7004611851;35515725200;","Feedback control of slowly-varying transient growth by an array of plasma actuators",2014,"Physics of Fluids","26","2","024102","","",,42,"10.1063/1.4863178","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905376269&doi=10.1063%2f1.4863178&partnerID=40&md5=b6f79bf440fc919cdac1dc22e1de5fcd",Article,"Final","",Scopus,2-s2.0-84905376269
"Chen, K.K., Rowley, C.W.","56160368200;35515725200;","Fluid flow control applications of ℍ2 optimal actuator and sensor placement",2014,"Proceedings of the American Control Conference",,,"6859096","4044","4049",,14,"10.1109/ACC.2014.6859096","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905714986&doi=10.1109%2fACC.2014.6859096&partnerID=40&md5=3e56709baf22afa8b9e6b305cc157ce0",Conference Paper,"Final","",Scopus,2-s2.0-84905714986
"Belson, B.A., Tu, J.H., Rowley, C.W.","36929991900;55194693700;35515725200;","Algorithm 945: Modred-a parallelized model reduction library",2014,"ACM Transactions on Mathematical Software","40","4","30","","",,44,"10.1145/2616912","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904113852&doi=10.1145%2f2616912&partnerID=40&md5=a8117f9185794b74614b9897cac42e27",Article,"Final","",Scopus,2-s2.0-84904113852
"Sabbagh, S.A., Ahn, J.-W., Allain, J., Andre, R., Balbaky, A., Bastasz, R., Battaglia, D., Bell, M., Bell, R., Beiersdorfer, P., Belova, E., Berkery, J., Betti, R., Bialek, J., Bigelow, T., Bitter, M., Boedo, J., Bonoli, P., Boozer, A., Bortolon, A., Boyle, D., Brennan, D., Breslau, J., Buttery, R., Canik, J., Caravelli, G., Chang, C., Crocker, N., Darrow, D., Davis, B., Delgado-Aparicio, L., Diallo, A., Ding, S., D'Ippolito, D., Domier, C., Dorland, W., Ethier, S., Evans, T., Ferron, J., Finkenthal, M., Foley, J., Fonck, R., Frazin, R., Fredrickson, E., Fu, G., Gates, D., Gerhardt, S., Glasser, A., Gorelenkov, N., Gray, T., Guo, Y., Guttenfelder, W., Hahm, T., Harvey, R., Hassanein, A., Heidbrink, W., Hill, K., Hirooka, Y., Hooper, E.B., Hosea, J., Humphreys, D., Indireshkumar, K., Jaeger, F., Jarboe, T., Jardin, S., Jaworski, M., Kaita, R., Kallman, J., Katsuro-Hopkins, O., Kaye, S., Kessel, C., Kim, J., Kolemen, E., Kramer, G., Krasheninnikov, S., Kubota, S., Kugel, H., La Haye, R.J., Lao, L., Leblanc, B., Lee, W., Lee, K., Leuer, J., Levinton, F., Liang, Y., Liu, D., Lore, J., Luhmann, N., Maingi, R., Majeski, R., Manickam, J., Mansfield, D., Maqueda, R., Mazzucato, E., McLean, A., McCune, D., McGeehan, B., McKee, G., Medley, S., Meier, E., Menard, J., Menon, M., Meyer, H., Mikkelsen, D., Miloshevsky, G., Mueller, D., Munsat, T., Myra, J., Nelson, B., Nishino, N., Nygren, R., Ono, M., Osborne, T., Park, H., Park, J., Park, Y.S., Paul, S., Peebles, W., Penaflor, B., Perkins, R.J., Phillips, C., Pigarov, A., Podesta, M., Preinhaelter, J., Raman, R., Ren, Y., Rewoldt, G., Rognlien, T., Ross, P., Rowley, C., Ruskov, E., Russell, D., Ruzic, D., Ryan, P., Schaffer, M., Schuster, E., Scotti, F., Shaing, K., Shevchenko, V., Shinohara, K., Sizyuk, V., Skinner, C.H., Smirnov, A., Smith, D., Snyder, P., Solomon, W., Sontag, A., Soukhanovskii, V., Stoltzfus-Dueck, T., Stotler, D., Stratton, B., Stutman, D., Takahashi, H., Takase, Y., Tamura, N., Tang, X., Taylor, G., Taylor, C., Tritz, K., Tsarouhas, D., Umansky, M., Urban, J., Untergberg, E., Walker, M., Wampler, W., Wang, W., Whaley, J., White, R., Wilgen, J., Wilson, R., Wong, K.L., Wright, J., Xia, Z., Youchison, D., Yu, G., Yuh, H., Zakharov, L., Zemlyanov, D., Zimmer, G., Zweben, S.J.","7003296193;24337223400;7102990245;7102736425;55869932000;7003964692;14053536000;57203633485;7404520506;7006287235;7006175699;12344649500;8507354400;7005917375;7004191043;12754936800;7006374812;22033558700;57210222418;10046339900;51461035000;7103174809;6701723572;7006198692;34972802600;14826596500;57219497484;6603603737;7005152297;57213738766;6507885898;22978871000;15046588100;7004011751;7006554258;6701711366;7006948674;7401454013;7005599085;7007183215;57196896728;7005006972;6603031858;7006799673;7202722416;7101852279;7005743960;22975124300;7004622267;7202788033;55868490400;6506113863;7004679445;8535353900;7102373231;7005965941;7402618098;55767965500;7004925698;22967475100;7103124579;22979553100;14834179700;7004589528;7006957621;55031757100;7006025403;18134365700;6508296385;7201931644;7005169430;57201935134;9278048500;35332469800;7007026538;7202382966;7006745883;7005732967;7005681889;7006074201;55713033800;7501515242;57193450986;7004222420;57208230695;55555439700;25923408800;56478417600;57204281566;35356029400;8580279200;7004818649;16236785900;7005603137;57210455357;8978030400;23091459600;35350555300;7005088185;23485972800;7202388741;7201993052;10241442300;7003664554;6602446324;7202616563;7005889673;7004139188;7402428186;8662560600;7003897384;56144605100;7102366852;56415174700;24759204100;57204241291;57208698218;7005354897;35563867300;36445037000;57203798415;6701857613;8971625400;55948612500;57203060899;13907234400;8931984400;7004959174;24339585300;35515725200;6603342788;57198966664;7006106746;7402922192;7102078429;15923578100;16242497900;7007036215;57212715913;7201414789;57205004421;7201765055;7403688118;57208464494;57203071099;7006905369;6602267448;7003280423;13907863700;7003387585;7006849275;7003635846;55489652900;7102555668;10140559900;55548907000;56567233300;35075222200;6603231731;35075146000;7003620909;55571979100;55868754800;7403866364;7006531934;57202731541;7005664594;8049181300;7004674569;57207400874;7404759730;56768536300;39862492500;7003709079;57198788591;14011767400;7101825481;57203032274;57190280005;7006473418;","Overview of physics results from the conclusive operation of the National Spherical Torus Experiment",2013,"Nuclear Fusion","53","10","104007","","",,50,"10.1088/0029-5515/53/10/104007","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884899120&doi=10.1088%2f0029-5515%2f53%2f10%2f104007&partnerID=40&md5=57614cddea3527bb9635fcd6b9c17329",Review,"Final","All Open Access, Green",Scopus,2-s2.0-84884899120
"Semeraro, O., Pralits, J.O., Rowley, C.W., Henningson, D.S.","40462402200;6507362690;35515725200;7004576676;","Riccati-less approach for optimal control and estimation: An application to two-dimensional boundary layers",2013,"Journal of Fluid Mechanics","731",,,"394","417",,27,"10.1017/jfm.2013.352","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897388273&doi=10.1017%2fjfm.2013.352&partnerID=40&md5=e40d67823a03454fe87e225a0f40d782",Article,"Final","All Open Access, Bronze",Scopus,2-s2.0-84897388273
"Griffn, J., Oyarzun, M., Cattafesta, L.N., Tu, J.H., Rowley, C.W., Mittal, R.","55846031500;36633036700;6603764938;55194693700;35515725200;7202559995;","Control of a canonical separated flow",2013,"43rd Fluid Dynamics Conference",,,,"","",,9,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84883496498&partnerID=40&md5=fbe3a60916225a3ca6509484df4f5ed3",Conference Paper,"Final","",Scopus,2-s2.0-84883496498
"Brunton, S.L., Rowley, C.W., Williams, D.R.","36024889600;35515725200;55574201555;","Reduced-order unsteady aerodynamic models at low Reynolds numbers",2013,"Journal of Fluid Mechanics","724",,,"203","233",,76,"10.1017/jfm.2013.163","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878321257&doi=10.1017%2fjfm.2013.163&partnerID=40&md5=2a780ecf697629ae6a5d77b43dcb39ab",Article,"Final","",Scopus,2-s2.0-84878321257
"Belson, B.A., Semeraro, O., Rowley, C.W., Henningson, D.S.","36929991900;40462402200;35515725200;7004576676;","Feedback control of instabilities in the two-dimensional Blasius boundary layer: The role of sensors and actuators",2013,"Physics of Fluids","25","5","054106","","",,59,"10.1063/1.4804390","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878528673&doi=10.1063%2f1.4804390&partnerID=40&md5=d7bf218cfff7eb1f50b57d97cf384e7f",Article,"Final","",Scopus,2-s2.0-84878528673
"Chen, K.K., Rowley, C.W.","56160368200;35515725200;","Normalized coprime robust stability and performance guarantees for reduced-order controllers",2013,"IEEE Transactions on Automatic Control","58","4","6298937","1068","1073",,8,"10.1109/TAC.2012.2218152","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875620294&doi=10.1109%2fTAC.2012.2218152&partnerID=40&md5=bf17321ef8d9e0ae55805785bd0cfe86",Article,"Final","",Scopus,2-s2.0-84875620294
"Goumiri, I.R., Rowley, C.W., Ma, Z., Gates, D.A., Krommes, J.A., Parker, J.B.","36924927800;35515725200;55479113600;7101852279;6701840017;36462830900;","Reduced-order model based feedback control of the modified Hasegawa-Wakatani model",2013,"Physics of Plasmas","20","4","042501","","",,5,"10.1063/1.4796190","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84877631286&doi=10.1063%2f1.4796190&partnerID=40&md5=9b1082a8612c480c60506e0fb35e3e2a",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84877631286
"Brunton, S.L., Rowley, C.W.","36024889600;35515725200;","Empirical state-space representations for Theodorsen's lift model",2013,"Journal of Fluids and Structures","38",,,"174","186",,71,"10.1016/j.jfluidstructs.2012.10.005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875380362&doi=10.1016%2fj.jfluidstructs.2012.10.005&partnerID=40&md5=bed6ff0fc55265d344e6593dfaf6f759",Article,"Final","",Scopus,2-s2.0-84875380362
"Tu, J.H., Griffin, J., Hart, A., Rowley, C.W., Cattafesta III, L.N., Ukeiley, L.S.","55194693700;57203739933;57202674594;35515725200;6603764938;6701394463;","Integration of non-time-resolved PIV and time-resolved velocity point sensors for dynamic estimation of velocity fields",2013,"Experiments in Fluids","54","2",,"","",,64,"10.1007/s00348-012-1429-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84873359193&doi=10.1007%2fs00348-012-1429-7&partnerID=40&md5=8e13e0c0749b1a10421689d71b210b63",Article,"Final","",Scopus,2-s2.0-84873359193
"Chen, K.K., Tu, J.H., Rowley, C.W.","56160368200;55194693700;35515725200;","Variants of dynamic mode decomposition: Boundary condition, Koopman, and fourier analyses",2012,"Journal of Nonlinear Science","22","6",,"887","915",,487,"10.1007/s00332-012-9130-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878537308&doi=10.1007%2fs00332-012-9130-9&partnerID=40&md5=90f9096f3cf8eaecca79818bcb5dbe03",Article,"Final","",Scopus,2-s2.0-84878537308
"Tu, J.H., Rowley, C.W.","55194693700;35515725200;","An improved algorithm for balanced POD through an analytic treatment of impulse response tails",2012,"Journal of Computational Physics","231","16",,"5317","5333",,31,"10.1016/j.jcp.2012.04.023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862253207&doi=10.1016%2fj.jcp.2012.04.023&partnerID=40&md5=12f197dce90feceeb2334b491bd84d67",Article,"Final","",Scopus,2-s2.0-84862253207
"Tu, J.H., Rowley, C.W., Griffin, J., Cattafesta, L., Hart, A., Ukeiley, L.S.","55194693700;35515725200;57203739933;6603764938;57202674594;6701394463;","Integration of non-time-resolved piv and time-resolved velocity point sensors for dynamic estimation of time-resolved velocity fields",2012,"50th AIAA Aerospace Sciences Meeting Including the New Horizons Forum and Aerospace Exposition",,,"AIAA 2012-0033","","",,3,"10.2514/6.2012-33","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871916198&doi=10.2514%2f6.2012-33&partnerID=40&md5=959c8df07a711148c7871410332edf0e",Conference Paper,"Final","",Scopus,2-s2.0-84871916198
"Illingworth, S.J., Morgans, A.S., Rowley, C.W.","34869848600;9243113100;35515725200;","Feedback control of cavity flow oscillations using simple linear models",2012,"Journal of Fluid Mechanics","709",,,"223","248",,34,"10.1017/jfm.2012.330","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84869847989&doi=10.1017%2fjfm.2012.330&partnerID=40&md5=daa7f935c1326105eeb1f44fbae1b861",Article,"Final","",Scopus,2-s2.0-84869847989
"Belson, B.A., Meidell, K., Hanson, R.E., Palmeiro, D., Lavoie, P., Rowley, C.W.","36929991900;55252746900;57188624498;55252746800;9243690200;35515725200;","Comparison of plasma actuators in simulations and experiments for control of bypass transition",2012,"50th AIAA Aerospace Sciences Meeting Including the New Horizons Forum and Aerospace Exposition",,,"AIAA 2012-1141","","",,9,"10.2514/6.2012-1141","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862282511&doi=10.2514%2f6.2012-1141&partnerID=40&md5=caa634c923c607a48fff995ecc260f48",Conference Paper,"Final","",Scopus,2-s2.0-84862282511
"Padilla, L.E., Vallis, G.K., Rowley, C.W.","56589646900;7003991093;35515725200;","Probabilistic estimates of transient climate sensitivity subject to uncertainty in forcing and natural variability",2011,"Journal of Climate","24","21",,"5521","5537",,29,"10.1175/2011JCLI3989.1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80755182262&doi=10.1175%2f2011JCLI3989.1&partnerID=40&md5=353934f4fedb75e4ba827328d8b05a07",Article,"Final","All Open Access, Bronze",Scopus,2-s2.0-80755182262
"Kolemen, E., Gates, D.A., Gerhardt, S., Kaita, R., Kugel, H., Mueller, D., Rowley, C., Soukhanovskii, V.","9278048500;7101852279;7005743960;7006025403;7006745883;7202616563;35515725200;7003280423;","Plasma modelling results and shape control improvements for NSTX",2011,"Nuclear Fusion","51","11","113024","","",,20,"10.1088/0029-5515/51/11/113024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80555123797&doi=10.1088%2f0029-5515%2f51%2f11%2f113024&partnerID=40&md5=06717184892468dc02134a7f28c3a45e",Article,"Final","All Open Access, Green",Scopus,2-s2.0-80555123797
"Green, M.A., Rowley, C.W., Smits, A.J.","15831644700;35515725200;7102735299;","The unsteady three-dimensional wake produced by a trapezoidal pitching panel",2011,"Journal of Fluid Mechanics","685",,,"117","145",,128,"10.1017/jfm.2011.286","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80053935475&doi=10.1017%2fjfm.2011.286&partnerID=40&md5=c5cf3a8308acb098df02e7d092884ad4",Article,"Final","",Scopus,2-s2.0-80053935475
